,ID,Repl1_F1,Repl1_F2,Repl1_F3,Repl1_F4,Repl1_F5,Repl1_F6,Repl1_F7,Repl1_F8,Repl1_F9,Repl1_F10,Repl1_F11,Repl1_F12,Repl1_F13,Repl1_F1415,Repl1_F1617,Repl1_F18,Repl2_F1,Repl2_F2,Repl2_F3,Repl2_F4,Repl2_F5,Repl2_F6,Repl2_F7,Repl2_F8,Repl2_F9,Repl2_F10,Repl2_F11,Repl2_F12,Repl2_F13,Repl2_F1415,Repl2_F1617,Repl2_F18,Repl3_F1,Repl3_F2,Repl3_F3,Repl3_F4,Repl3_F5,Repl3_F6,Repl3_F7,Repl3_F8,Repl3_F9,Repl3_F10,Repl3_F11,Repl3_F12,Repl3_F13,Repl3_F1415,Repl3_F1617,Repl3_F18,Average_F1,Average_F2,Average_F3,Average_F4,Average_F5,Average_F6,Average_F7,Average_F8,Average_F9,Average_F10,Average_F11,Average_F12,Average_F13,Average_F1415,Average_F1617,Average_F18,SpCorAv,Average_Sum_readcount,Feature_subtype
2623,slr0804,0,0,0,0.026252572,0.21398495,0.162348596,0.174388643,0.074408232,0.092492182,0.053824347,0.050092077,0,0,0.019840616,0,0.132367785,0,0,0.002621658,0.081076982,0.165060501,0.140214792,0.04008859,0.121493959,0.06534065,0.03245607,0.070054818,0.036399494,0.093713121,0.030154708,0,0.121324658,0,0.001266786,0.01866311,0.042391943,0.115159228,0.112087701,0.183533862,0.14899748,0.016945234,0.071629443,0.055283379,0.017931386,0.071748805,0.007195511,0.040534171,0.096631962,0.00E+00,4.22E-04,7.09E-03,4.99E-02,1.65E-01,1.38E-01,1.33E-01,1.15E-01,5.83E-02,5.26E-02,5.85E-02,1.81E-02,5.52E-02,1.91E-02,1.35E-02,1.17E-01,0.729043136,15.18332978,mRNA
2624,slr0806,0,0,0,0,0.103947187,0.157727727,0.243183416,0.121990012,0.134789416,0.069210483,0.024333163,0.060389369,0.026601528,0.057827698,0,0,0,0,0,0.043742409,0.124674123,0.154448536,0.16653926,0.057354548,0.135721705,0.177051632,0.096207401,0,0.02527991,0.018980474,0,0,0,0,0.013923456,0,0.279219106,0.067942943,0.093684767,0.134424007,0.049890154,0.038594502,0.14622766,0.141300469,0.034792934,0,0,0,0.00E+00,0.00E+00,4.64E-03,1.46E-02,1.69E-01,1.27E-01,1.68E-01,1.05E-01,1.07E-01,9.50E-02,8.89E-02,6.72E-02,2.89E-02,2.56E-02,0.00E+00,0.00E+00,0.688888889,9.42431735,mRNA
2625,slr0807,0,0,0,0.055313993,0,0.278721592,0.200569215,0.137180442,0.079395723,0.040026191,0.046908299,0.058207859,0.089742004,0.013934682,0,0,0,0,0,0.060137018,0.024485979,0.052000576,0.136780103,0.085609627,0.138900546,0.171189729,0.047237798,0.053997003,0.019859882,0.029822097,0,0.179979643,0,0,0.010032364,0,0,0.244776994,0.295327082,0.072643095,0.028166079,0.064933463,0.175604045,0.031326832,0.041782656,0,0.035407391,0,0.00E+00,0.00E+00,3.34E-03,3.85E-02,8.16E-03,1.92E-01,2.11E-01,9.85E-02,8.22E-02,9.20E-02,8.99E-02,4.78E-02,5.05E-02,1.46E-02,1.18E-02,6.00E-02,0.494377586,8.74484774,mRNA
2626,slr0808,0,0,0,0,0.191989317,0.097107128,0.339902676,0.075104739,0.193631337,0.102264803,0,0,0,0,0,0,0,0,0.006228733,0.206388048,0,0.249849707,0.071434135,0,0.124115399,0.128519321,0.170224316,0.04324034,0,0,0,0,0,0,0.006993282,0,0.140242326,0,0.352910207,0.135033277,0.102119288,0.122899093,0,0,0.139802526,0,0,0,0.00E+00,0.00E+00,4.41E-03,6.88E-02,1.11E-01,1.16E-01,2.55E-01,7.00E-02,1.40E-01,1.18E-01,5.67E-02,1.44E-02,4.66E-02,0.00E+00,0.00E+00,0.00E+00,0.304959754,3.116054442,mRNA
2627,slr0809,0,0,0,0,0.182413711,0.09226384,0.173008813,0.08027869,0.367947669,0,0,0,0.0233411,0,0.080746176,0,0,0,0.005260713,0.034862576,0.099364921,0.140680051,0.168930767,0.03656913,0.255674104,0.086836706,0.057507769,0.063910479,0.020148017,0.030254767,0,0,0,0,0.018672305,0,0.24963459,0,0.209396115,0.090135886,0.02099015,0.146647278,0,0.116611431,0.093319401,0.054592844,0,0,0.00E+00,0.00E+00,7.98E-03,1.16E-02,1.77E-01,7.76E-02,1.84E-01,6.90E-02,2.15E-01,7.78E-02,1.92E-02,6.02E-02,4.56E-02,2.83E-02,2.69E-02,0.00E+00,0.498182735,5.468310883,mRNA
2628,slr0813,0,0,0,0,0,0.382746716,0.127592647,0.074006133,0.290741281,0.033589636,0.059047564,0,0.032276023,0,0,0,0,0,0.015069608,0.02496645,0,0.100746468,0.138260466,0,0.15492924,0.124374301,0.22870601,0.104614367,0,0.10833309,0,0,0,0,0,0.118728333,0.16126488,0,0.081162405,0.126160927,0.027119431,0.111452578,0.168909545,0.062776185,0.053586385,0.060458026,0.028381305,0,0.00E+00,0.00E+00,5.02E-03,4.79E-02,5.38E-02,1.61E-01,1.16E-01,6.67E-02,1.58E-01,8.98E-02,1.52E-01,5.58E-02,2.86E-02,5.63E-02,9.46E-03,0.00E+00,0.333366097,4.049773264,mRNA
2629,slr0815,0,0,0.006258809,0.025850423,0.468237857,0.059208026,0.195402425,0.064109863,0.080955864,0.018705827,0.027402636,0.002266903,0.023965713,0,0.027635654,0,0,0,0.009759794,0.129355676,0.138258034,0.195744605,0.156702087,0.118726781,0.072974211,0.080550709,0.026672428,0.033876618,0.037379056,0,0,0,0,0,0.010738001,0,0,0.261993629,0.261910773,0.097190649,0.045266018,0.089294163,0.112773199,0.033530236,0.053665777,0.033637555,0,0,0.00E+00,0.00E+00,8.92E-03,5.17E-02,2.02E-01,1.72E-01,2.05E-01,9.33E-02,6.64E-02,6.29E-02,5.56E-02,2.32E-02,3.83E-02,1.12E-02,9.21E-03,0.00E+00,0.580768007,7.1366443,mRNA
2630,slr0817,0,0,0,0.035204989,0.031884021,0.161267603,0.145152683,0.101840272,0.03675053,0.152849744,0.111956717,0.030872342,0.02447869,0.026606485,0.141135922,0,0,0.003220998,0,0.064481665,0.073513966,0.338261554,0.098199701,0.067638099,0.02910115,0.088337032,0.106366114,0.037151255,0.029812546,0.022383633,0.03207615,0.009456138,0,0,0.02819988,0.098661441,0,0,0.329729769,0.043010385,0.045071671,0.101259503,0.148159114,0.027821896,0.059372629,0.05582189,0.062891821,0,0.00E+00,1.07E-03,9.40E-03,6.61E-02,3.51E-02,1.67E-01,1.91E-01,7.08E-02,3.70E-02,1.14E-01,1.22E-01,3.19E-02,3.79E-02,3.49E-02,7.87E-02,3.15E-03,0.613436682,11.47950396,mRNA
2631,slr0818,0,0,0,0,0.140771311,0.180424211,0.297859528,0.065146214,0.140596093,0.102501871,0.013181352,0,0.036025333,0.023494087,0,0,0,0,0.004221756,0.049706586,0.066450822,0.219489889,0.159260149,0.034238121,0.071918258,0.037747132,0.035894719,0.004884626,0.026948188,0.024279644,0.069586337,0.195373774,0,0,0.007840491,0.043409738,0.117924106,0,0.148373967,0.100912254,0.028093836,0.085139412,0.132640556,0.089789708,0.045715559,0.056490067,0.110686301,0.032984005,0.00E+00,0.00E+00,4.02E-03,3.10E-02,1.08E-01,1.33E-01,2.02E-01,6.68E-02,8.02E-02,7.51E-02,6.06E-02,3.16E-02,3.62E-02,3.48E-02,6.01E-02,7.61E-02,0.366594421,18.35126368,mRNA
2632,slr0819,0,0,0,0.019998124,0.181116545,0.146572386,0.151165104,0.056681116,0.099161312,0.028941998,0.033918288,0.042088734,0.018540095,0.020151681,0,0.201664616,0,0,0.007601199,0.12307777,0.095714836,0.13551229,0.185971703,0.083661261,0.075779119,0.078418907,0.064627816,0.017589367,0.048519742,0,0.08352599,0,0,0,0.026107534,0.04818241,0.130889239,0.127398161,0.192134719,0.133904318,0.016508438,0.05427571,0.034273491,0.081522792,0.108732309,0,0.046070879,0,0.00E+00,0.00E+00,1.12E-02,6.38E-02,1.36E-01,1.36E-01,1.76E-01,9.14E-02,6.38E-02,5.39E-02,4.43E-02,4.71E-02,5.86E-02,6.72E-03,4.32E-02,6.72E-02,0.55721393,11.42247915,mRNA
2633,slr0820,0,0,0,0,0,0.169082533,0.16064151,0.039231619,0.260087211,0.142450444,0.062603772,0.077684154,0,0.009298606,0.078920151,0,0,0.00234398,0,0.084464111,0.08024622,0.075741299,0.207888721,0.073832253,0.169419581,0.140257091,0.072244291,0.039324594,0.054237859,0,0,0,0,0,0.010484945,0,0.140175776,0.136437008,0.211645643,0.130751412,0.03535941,0.096877581,0.110115543,0.0436534,0.05822341,0.026275872,0,0,0.00E+00,7.81E-04,3.49E-03,2.82E-02,7.35E-02,1.27E-01,1.93E-01,8.13E-02,1.55E-01,1.27E-01,8.17E-02,5.36E-02,3.75E-02,1.19E-02,2.63E-02,0.00E+00,0.539295201,9.3714069,mRNA
2634,slr0821,0,0,0,0.054187414,0.141774501,0.281318958,0.270308891,0.07465916,0.040853443,0.049376787,0.020423519,0.019007447,0,0.003033528,0.045056353,0,0,0,0,0.033351852,0.055451126,0.325244341,0.250111292,0.058307424,0.097210754,0.051921095,0.033620733,0.046583621,0.038549858,0.009647905,0,0,0,0,0,0.048850968,0.2654108,0.103332705,0.29832335,0.025555259,0.008926668,0.09538328,0.041698866,0.041326983,0.022048206,0.039800887,0.009342028,0,0.00E+00,0.00E+00,0.00E+00,4.55E-02,1.54E-01,2.37E-01,2.73E-01,5.28E-02,4.90E-02,6.56E-02,3.19E-02,3.56E-02,2.02E-02,1.75E-02,1.81E-02,0.00E+00,0.778901318,16.28483505,mRNA
2635,slr0821-3UTR(Kopf),0,0,0,0.042693663,0.23199762,0.291579838,0.234705357,0.052253269,0.022283983,0.005617072,0.019748615,0.014975756,0,0.005866567,0,0.078278261,0,0,0,0.039576967,0.091651484,0.314417079,0.294511474,0.057082155,0.022326797,0.052370332,0.029922027,0.046641187,0.017154442,0.034346055,0,0,0,0,0,0.009052144,0.245904735,0.143607578,0.367156102,0.044394571,0,0.047585566,0.038634255,0.045947644,0.036770037,0.012291922,0.008655446,0,0.00E+00,0.00E+00,0.00E+00,3.04E-02,1.90E-01,2.50E-01,2.99E-01,5.12E-02,1.49E-02,3.52E-02,2.94E-02,3.59E-02,1.80E-02,1.75E-02,2.89E-03,2.61E-02,0.74040404,20.12630398,3UTR
2636,slr0822,0.000218061,0,0,0.003585522,0.102289675,0.200380347,0.234069909,0.09971975,0.085151671,0.089079464,0.047130142,0.05502446,0.032825563,0.012194056,0.03833138,0,0,0.000209021,0.002273125,0.028454084,0.055648575,0.236394175,0.238099646,0.108853531,0.058542503,0.047944345,0.049697579,0.050847339,0.048849474,0.050839125,0.022896778,0,0.0004507,0,0.006148354,0.025215582,0.068499031,0.085192031,0.280904341,0.111756672,0.027518272,0.058386873,0.090347049,0.063995699,0.081561704,0.038044757,0.024110542,0.038319093,2.23E-04,6.97E-05,2.81E-03,1.91E-02,7.55E-02,1.74E-01,2.51E-01,1.07E-01,5.71E-02,6.51E-02,6.24E-02,5.66E-02,5.44E-02,3.37E-02,2.84E-02,1.28E-02,0.806933004,110.6200542,mRNA
2637,slr0822-5UTR(Kopf),0,0,0,0,0.35490039,0.076931418,0.179521287,0,0.087657731,0.108023327,0.07121074,0.068727884,0.038924544,0.014102679,0,0,0,0,0,0,0.074079153,0.20976133,0.305859906,0.272632446,0.029324884,0.06473904,0.028582366,0,0.015020875,0,0,0,0,0,0,0,0.182917479,0.267058056,0.337552825,0.044030835,0,0.012641701,0,0.056963978,0.075976604,0.022858521,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.04E-01,1.85E-01,2.74E-01,1.06E-01,3.90E-02,6.18E-02,3.33E-02,4.19E-02,4.33E-02,1.23E-02,0.00E+00,0.00E+00,0.65981796,3.9682051,5UTR
2638,slr0823,0,0,0,0,0.156939249,0.119068498,0.119078212,0.042207978,0.067834928,0.083595075,0.036738159,0.026592926,0.0150611,0.021827035,0.092626401,0.21843044,0,0,0,0.278707183,0.061105237,0.151396524,0.140987191,0.033732709,0.108850703,0.080101369,0.035364853,0.044916857,0.061950904,0,0,0,0.00288647,0,0.015063104,0.177916864,0,0.058803309,0.283788267,0.072713369,0,0.050104198,0.189835836,0.131699976,0.020075076,0,0,0,9.62E-04,0.00E+00,5.02E-03,1.52E-01,7.27E-02,1.10E-01,1.81E-01,4.96E-02,5.89E-02,7.13E-02,8.73E-02,6.77E-02,3.24E-02,7.28E-03,3.09E-02,7.28E-02,0.235719169,8.131047617,mRNA
2639,slr0823-3UTR(Kopf),0,0,0,0.047020446,0.170339592,0.129235227,0.280032501,0.154094672,0.0490847,0.034024832,0.039875066,0.045357049,0.027245166,0.023690748,0,0,0,0,0,0.014488853,0.165183864,0.306949096,0.255755765,0.075990476,0.032694742,0.072178504,0.023900174,0.015177791,0.037680734,0,0,0,0,0,0.012183916,0,0.209429658,0.20384375,0.251796242,0.235259232,0.011739719,0,0.036559591,0.021740125,0,0.017447766,0,0,0.00E+00,0.00E+00,4.06E-03,2.05E-02,1.82E-01,2.13E-01,2.63E-01,1.55E-01,3.12E-02,3.54E-02,3.34E-02,2.74E-02,2.16E-02,1.37E-02,0.00E+00,0.00E+00,0.757924317,11.19523555,3UTR
2640,slr0825,0,0,0.002500552,0,0.10289007,0.163598687,0.246033132,0.123951092,0.122637336,0.05874132,0.055835032,0.035629656,0.028724724,0.020814402,0.038643997,0,0,0,0.001582788,0.031467252,0.080345148,0.205018157,0.193611161,0.102681147,0.100593611,0.111854129,0.057674436,0.038457421,0.042433459,0.026170363,0.006522192,0,0.001588738,0.000444933,0,0.007444655,0.060671015,0.111511366,0.309589864,0.159431092,0.062492533,0.064293661,0.084729451,0.018894107,0.073920918,0.012636387,0,0.033940017,5.30E-04,1.48E-04,1.36E-03,1.30E-02,8.13E-02,1.60E-01,2.50E-01,1.29E-01,9.52E-02,7.83E-02,6.61E-02,3.10E-02,4.84E-02,1.99E-02,1.51E-02,1.13E-02,0.838583917,38.73603181,mRNA
2641,slr0827,0,0,0,0.006016463,0.114427243,0.141935625,0.258399037,0.132157588,0.121686494,0.10231007,0.043368547,0.033238942,0.0209168,0.003031331,0.022511861,0,0,0,0.004461935,0.023232862,0.084277509,0.2769915,0.219307022,0.09194186,0.04765999,0.064445114,0.088261118,0.037612614,0.018309401,0.032992626,0.010506451,0,0,0,0.005204159,0.034576074,0,0.152369862,0.304643349,0.208510727,0.028080792,0.047603935,0.085626778,0.040625968,0.034678736,0.028692223,0.029387398,0,0.00E+00,0.00E+00,3.22E-03,2.13E-02,6.62E-02,1.90E-01,2.61E-01,1.44E-01,6.58E-02,7.15E-02,7.24E-02,3.72E-02,2.46E-02,2.16E-02,2.08E-02,0.00E+00,0.813615564,49.05581228,mRNA
2642,slr0827-5UTR(Kopf),0,0,0,0.020095524,0.109199196,0.174902429,0.331421111,0.195790296,0.110133141,0.043624436,0.004260436,0.010573431,0,0,0,0,0,0,0,0.062945954,0,0.254004183,0.246914578,0.044018143,0.201223829,0.156787593,0,0.021979668,0.012126051,0,0,0,0,0,0,0.046947745,0,0.124133607,0.492098281,0.18419724,0.021447216,0,0.111317465,0.019858446,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,4.33E-02,3.64E-02,1.84E-01,3.57E-01,1.41E-01,1.11E-01,6.68E-02,3.85E-02,1.75E-02,4.04E-03,0.00E+00,0.00E+00,0.00E+00,0.754652676,5.604191633,5UTR
2643,slr0829,0,0,0,0,0.165896966,0.203780851,0.227773649,0.092710875,0.075121392,0.050495133,0.033287215,0.02294758,0.006065048,0,0.055950454,0.065970836,0,0,0,0.089673806,0.06970562,0.232987459,0.174938683,0.089787808,0.142566842,0.137063103,0.026894902,0.012809693,0.009422708,0.014149375,0,0,0,0,0.024658969,0.066194952,0.089910477,0.196902865,0.271504268,0.059517503,0.037799938,0.130490806,0.102020348,0.020999873,0,0,0,0,0.00E+00,0.00E+00,8.22E-03,5.20E-02,1.09E-01,2.11E-01,2.25E-01,8.07E-02,8.52E-02,1.06E-01,5.41E-02,1.89E-02,5.16E-03,4.72E-03,1.87E-02,2.20E-02,0.688281842,18.87505939,mRNA
2644,slr0833,0,0,0.019975294,0.041251442,0.074720195,0.113379177,0.075592284,0.204609745,0.236843363,0.099500927,0.052474108,0.043409596,0.03824387,0,0,0,0,0,0.008319567,0.137833751,0,0.027809849,0.069969415,0.019277445,0.393968798,0.22888018,0.080840705,0,0.031863127,0,0,0,0.001237162,0,0.016772985,0,0.100908952,0,0.101572186,0.097160871,0.11878689,0.254131432,0.140923307,0.094274895,0.067061668,0.008406812,0,0,4.12E-04,0.00E+00,1.50E-02,5.97E-02,5.85E-02,4.71E-02,8.24E-02,1.07E-01,2.50E-01,1.94E-01,9.14E-02,4.59E-02,4.57E-02,2.80E-03,0.00E+00,0.00E+00,0.61928511,9.465511933,mRNA
2645,slr0835,0.00272475,0,0,0.067882233,0,0.310956066,0.18658886,0.09620004,0.212587032,0.06549439,0.057566628,0,0,0,0,0,0,0,0,0.089657817,0.159713563,0.158284818,0.062063949,0.094046646,0.265540875,0.083745851,0.049298528,0.011740125,0.025907827,0,0,0,0,0,0.016770823,0,0,0,0.225686877,0.080956956,0.028278948,0.325409941,0.176131429,0.104736382,0,0.042028643,0,0,9.08E-04,0.00E+00,5.59E-03,5.25E-02,5.32E-02,1.56E-01,1.58E-01,9.04E-02,1.69E-01,1.58E-01,9.43E-02,3.88E-02,8.64E-03,1.40E-02,0.00E+00,0.00E+00,0.397535101,3.124572728,mRNA
2646,slr0836,0,0,0,0,0,0.43069449,0.167505965,0.129542144,0.136318029,0.025198337,0.110741035,0,0,0,0,0,0,0,0.011633296,0.269827137,0.027466367,0,0.160099538,0.121300892,0.250074463,0.096013313,0.063584994,0,0,0,0,0,0,0,0.093088431,0,0,0,0.13421803,0.224680565,0.022423662,0.25803232,0.093108406,0.041525117,0.13292347,0,0,0,0.00E+00,0.00E+00,3.49E-02,8.99E-02,9.16E-03,1.44E-01,1.54E-01,1.59E-01,1.36E-01,1.26E-01,8.91E-02,1.38E-02,4.43E-02,0.00E+00,0.00E+00,0.00E+00,0.466277177,3.850440433,mRNA
2647,slr0838,0,0,0,0,0.106581915,0.224529067,0.026956469,0.052117528,0.145884,0.113543594,0.022829186,0.061920046,0.027275791,0.029646722,0.188715683,0,0,0,0.002257321,0.134632711,0.063954773,0.188638854,0.160505908,0.039228639,0.025317059,0.054307588,0.045239372,0.062681969,0.043226584,0.14280227,0.037206951,0,0,0,0.010685291,0.026293462,0.071427128,0.104283036,0.279557909,0.137548193,0.030029215,0.07404654,0.081047513,0.072292236,0.094937511,0.017851968,0,0,0.00E+00,0.00E+00,4.31E-03,5.36E-02,8.07E-02,1.72E-01,1.56E-01,7.63E-02,6.71E-02,8.06E-02,4.97E-02,6.56E-02,5.51E-02,6.34E-02,7.53E-02,0.00E+00,0.488002405,10.45771738,mRNA
2648,slr0839,0,0,0.000425447,0.008786001,0.152778189,0.289778843,0.264042263,0.085290561,0.039438384,0.065272459,0.017882045,0.025887845,0.011403601,0.010624158,0.02254263,0.005847573,0,0,0.001915993,0.01904583,0.101782894,0.293010242,0.231820776,0.094063743,0.051931464,0.039533251,0.051489238,0.032421106,0.028434997,0.00550951,0.015790455,0.033250501,0,0,0.007800572,0.005234997,0.199094779,0.072669196,0.348320107,0.148909636,0.01554483,0.029485155,0.080682313,0.025465065,0.050798976,0.015994374,0,0,0.00E+00,0.00E+00,3.38E-03,1.10E-02,1.51E-01,2.18E-01,2.81E-01,1.09E-01,3.56E-02,4.48E-02,5.00E-02,2.79E-02,3.02E-02,1.07E-02,1.28E-02,1.30E-02,0.829230492,58.10670484,mRNA
2649,slr0839-3UTR(Kopf),0,0,0,0.165527561,0.239860737,0,0.257826513,0.023457917,0.207353302,0.047911477,0,0.058062492,0,0,0,0,0,0,0,0,0.128147943,0.290289312,0.248988477,0.103756629,0.060874188,0.044796273,0.049444024,0.037679277,0.031181148,0,0,0,0.00484273,0,0,0,0,0.092139581,0.412908875,0.182296661,0,0,0.165253307,0.147401576,0,0,0,0,1.61E-03,0.00E+00,0.00E+00,5.52E-02,1.23E-01,1.27E-01,3.07E-01,1.03E-01,8.94E-02,3.09E-02,7.16E-02,8.10E-02,1.04E-02,0.00E+00,0.00E+00,0.00E+00,0.424189464,3.346086533,3UTR
2650,slr0839-5UTR(Kopf),0,0,0.005390558,0.044528664,0.161312686,0.285568708,0.295791719,0.070992313,0.011620881,0.042962313,0.037761944,0.023429136,0.020641078,0,0,0,0,0,0,0,0.130066687,0.352949111,0.28430612,0.095736513,0.01716268,0,0.016728114,0.023902153,0.052746699,0.026401922,0,0,0,0,0,0,0,0.086151098,0.460317143,0.170448545,0.014884779,0.048937514,0.12361032,0,0.073528595,0.022122006,0,0,0.00E+00,0.00E+00,1.80E-03,1.48E-02,9.71E-02,2.42E-01,3.47E-01,1.12E-01,1.46E-02,3.06E-02,5.94E-02,1.58E-02,4.90E-02,1.62E-02,0.00E+00,0.00E+00,0.625163095,5.071188933,5UTR
2651,slr0841,0,0,0,0,0.153915017,0.259497865,0.259519035,0.08529802,0.059135772,0.102480239,0.048040282,0.012419275,0.019694495,0,0,0,0,0,0.003794293,0.04400315,0.035833509,0.202931169,0.287197664,0.046157143,0.08865631,0.062631035,0.048390438,0.003292534,0.014531771,0.065463815,0.031270276,0.06584689,0,0.001589338,0.01440933,0,0,0.070313883,0.363577477,0.086946795,0.018222749,0.129809217,0.126108688,0.044994245,0.144028279,0,0,0,0.00E+00,5.30E-04,6.07E-03,1.47E-02,6.32E-02,1.78E-01,3.03E-01,7.28E-02,5.53E-02,9.83E-02,7.42E-02,2.02E-02,5.94E-02,2.18E-02,1.04E-02,2.19E-02,0.507722751,13.29403785,mRNA
2652,slr0842,0,0,0,0.021625203,0.019585248,0.247652732,0.312067899,0.126416362,0.107229234,0.067809657,0.027508451,0.015171047,0.010024273,0.021791254,0.02311864,0,0,0,0,0.034580694,0.024640376,0.226756695,0.305207454,0.131491256,0.053647603,0.064600941,0.023767829,0.04980936,0.01998511,0.022507607,0.043005075,0,0,0,0.004334833,0.016000185,0.08693015,0.14807021,0.29167169,0.125551929,0.029237565,0.07810235,0.075875851,0.054143401,0.028885846,0,0.061195992,0,0.00E+00,0.00E+00,1.44E-03,2.41E-02,4.37E-02,2.07E-01,3.03E-01,1.28E-01,6.34E-02,7.02E-02,4.24E-02,3.97E-02,1.96E-02,1.48E-02,4.24E-02,0.00E+00,0.863681592,19.68661927,mRNA
2653,slr0844,0,0,0.00251193,0.011466981,0.095445615,0.199521882,0.240065673,0.092247057,0.107924514,0.082450279,0.051361152,0.047917085,0.026957035,0.010454552,0.026169813,0.005506432,0,7.84E-05,0.001327067,0.005653561,0.082654415,0.198878166,0.271049661,0.133870117,0.052979116,0.054697041,0.060732109,0.048422081,0.039752692,0.030435579,0.0128899,0.006580049,0,0.000104987,0.001070822,0.011708126,0.085896443,0.101023207,0.325897949,0.14669685,0.023673663,0.038477973,0.077335262,0.074304956,0.061909166,0.028722825,0.019173489,0.004004283,0.00E+00,6.11E-05,1.64E-03,9.61E-03,8.80E-02,1.66E-01,2.79E-01,1.24E-01,6.15E-02,5.85E-02,6.31E-02,5.69E-02,4.29E-02,2.32E-02,1.94E-02,5.36E-03,0.927897696,338.2247952,mRNA
2654,slr0844-3UTR(Kopf),0,0,0,0.05405439,0.097910626,0.264120801,0.32605071,0.067028292,0.065832015,0.065191198,0.034380082,0.015800655,0,0,0.009631231,0,0,0,0,0,0.063538179,0.366252847,0.295405886,0.090194908,0.071863276,0.035695995,0.045528385,0.003336089,0.003681001,0.01658245,0.007920983,0,0,0,0,0,0,0.191620705,0.396331249,0.171788045,0.037245732,0.040818288,0.077326593,0.015327394,0.057240831,0.012301162,0,0,0.00E+00,0.00E+00,0.00E+00,1.80E-02,5.38E-02,2.74E-01,3.39E-01,1.10E-01,5.83E-02,4.72E-02,5.24E-02,1.15E-02,2.03E-02,9.63E-03,5.85E-03,0.00E+00,0.736233137,11.11117287,3UTR
2655,slr0844-5UTR(Kopf),0,0,0,0,0.222829109,0.105041735,0.229262144,0.136506697,0.094260235,0.083084323,0.048615376,0.028825369,0.034215037,0,0.017359974,0,0,0,0,0,0.067249768,0.248353352,0.249128852,0.084387995,0.03207399,0.029385362,0.088471075,0.064620954,0,0.065622845,0.070705805,0,0,0,0,0.039574473,0.215010939,0,0.258626824,0.060295957,0.045197181,0.064491222,0.043914664,0.033479246,0.077518427,0.00886681,0.062814687,0.09020957,0.00E+00,0.00E+00,0.00E+00,1.32E-02,1.68E-01,1.18E-01,2.46E-01,9.37E-02,5.72E-02,5.90E-02,6.03E-02,4.23E-02,3.72E-02,2.48E-02,5.03E-02,3.01E-02,0.508921334,3.748935839,5UTR
2656,slr0845,0,0.000879492,0,0,0.10320831,0.195758208,0.234929014,0.020187147,0.044610435,0.044667038,0.012080099,0.049966758,0.01320622,0.082536431,0.197970849,0,0,0,0,0,0.078712062,0.309555278,0.242148204,0.074030068,0.079628202,0.038215455,0.060739814,0,0.014186915,0.079887854,0.022896147,0,0,0,0,0,0.101293642,0.098591938,0.436159677,0.036574227,0.008517124,0.056004445,0.088412839,0.042059686,0.011219554,0.037974875,0.083191992,0,0.00E+00,2.93E-04,0.00E+00,0.00E+00,9.44E-02,2.01E-01,3.04E-01,4.36E-02,4.43E-02,4.63E-02,5.37E-02,3.07E-02,1.29E-02,6.68E-02,1.01E-01,0.00E+00,0.786980968,13.70087542,mRNA
2657,slr0845-5UTR(Kopf),0,0,0,0,0.061427725,0.18641881,0.124289345,0,0.026551327,0.024540015,0.028759428,0.023791451,0.031440415,0.093976722,0.398804764,0,0,0,0,0,0.170865387,0.241909831,0.21579186,0.088036681,0.108221705,0.014932219,0.026370372,0,0,0.104050653,0.029821292,0,0,0,0,0,0.131052096,0,0.329783621,0.01577305,0.011019319,0.072457655,0.160141965,0,0,0.049131286,0.230641007,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-01,1.43E-01,2.23E-01,3.46E-02,4.86E-02,3.73E-02,7.18E-02,7.93E-03,1.05E-02,8.24E-02,2.20E-01,0.00E+00,0.654602288,4.19826595,5UTR
2658,slr0848,0,0,0,0.053838185,0.243797521,0.049324572,0.17881616,0.047685854,0.158067411,0.04324368,0.04565676,0.018884947,0.024956468,0,0,0.135728443,0,0,0.007342245,0.103395732,0,0.147257691,0.129169592,0.006379826,0.171556673,0.035298275,0.113704696,0.025485211,0,0.042225813,0.090765527,0.127418718,0,0,0.015701554,0,0,0.167170061,0.076835491,0.144700169,0.019255234,0.300705893,0.089946378,0,0.114141595,0.071543625,0,0,0.00E+00,0.00E+00,7.68E-03,5.24E-02,8.13E-02,1.21E-01,1.28E-01,6.63E-02,1.16E-01,1.26E-01,8.31E-02,1.48E-02,4.64E-02,3.79E-02,3.03E-02,8.77E-02,0.278423536,7.435782353,mRNA
2659,slr0851,0,0,0.009717753,0.040136712,0,0.367717845,0.128711745,0.117315363,0.139627624,0.048406067,0.017018703,0.028157698,0.018605207,0.020222453,0.064362831,0,0.000947458,0,0.014051463,0.093118584,0,0.046969877,0.24978095,0.061048013,0.236392012,0.137715828,0.038401079,0.060966454,0,0.060608281,0,0,0,0,0.015858358,0.078045814,0.106007122,0.05158985,0.222299717,0.089310968,0.0178269,0.205136713,0.024612165,0.066025264,0.12328713,0,0,0,3.16E-04,0.00E+00,1.32E-02,7.04E-02,3.53E-02,1.55E-01,2.00E-01,8.92E-02,1.31E-01,1.30E-01,2.67E-02,5.17E-02,4.73E-02,2.69E-02,2.15E-02,0.00E+00,0.51998445,8.525812713,mRNA
